zip,city,state,system_name,pwsid,population,water_source,total_violations,health_violations,unresolved_violations,lead_level_mg_l,copper_level_mg_l,radon_zone,home_safety_score,home_safety_grade,latitude,longitude,contaminant_count,health_contaminant_names,ccr_contaminant_count,ccr_violation_count,enforcement_action_count,enforcement_health_violations,has_active_issues,boil_water_advisories
01516,Douglas,MA,DOUGLAS WATER DEPARTMENT,MA2077000,4400,GW,0,0,0,0.0024,,1,70,B,42.0528,-71.7509,0,,,,0,0,false,0
01519,Grafton,MA,GRAFTON WATER DISTRICT,MA2110000,10925,GW,10,0,3,0.0083,1.63,2,66,C,42.2004,-71.6868,0,,,,10,0,true,0
01520,Holden,MA,"HOLDEN WATER DIVISION, DPW",MA2134000,17951,SW,0,0,0,0.0031,,1,70,B,42.342,-71.8414,0,,,,0,0,false,0
01523,Lancaster,MA,LANCASTER WATER DEPARTMENT,MA2147000,6000,GW,2,0,0,0.013,,1,44,D,42.451,-71.6868,0,,,,1,0,true,0
01524,Leicester,MA,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,MA2151001,3696,SW,10,0,6,0.0044,,1,51,D,42.237,-71.9188,0,,,,10,0,true,1
01526,Manchaug,MA,MANCHAUG WATER DISTRICT OF SUTTON,MA2290001,476,GW,0,0,0,0.00385,,1,66,C,42.0945,-71.7476,0,,,,1,0,true,0
01527,Millbury,MA,"AQUARION WATER COMPANY, MILLBURY",MA2186000,11326,SW,7,0,7,0.0019,,1,51,D,42.1968,-71.7644,0,,,,9,0,true,1
01532,Northborough,MA,NORTHBOROUGH WATER DEPARTMENT (MWRA),MA2215000,13535,SW,0,0,0,0.00101,,1,70,B,42.3182,-71.6464,0,,,,0,0,false,0
01534,Northbridge,MA,WHITINSVILLE WATER COMPANY,MA2216000,7933,SW,4,0,0,0.0019,,1,63,C,42.1494,-71.6564,0,,,,3,0,true,0
01535,North Brookfield,MA,NORTH BROOKFIELD WATER DEPARTMENT,MA2212000,3903,SW,0,0,0,0.002,,1,70,B,42.2665,-72.0821,0,,,,1,0,true,0
01540,Oxford,MA,AQUARION WATER COMPANY OXFORD,MA2226000,7343,GW,17,3,7,0.003,,1,67,C,42.1129,-71.8687,2,"Consumer Confidence Report Rule;Contaminant 0700",,,10,2,true,2
01542,Rochdale,MA,CHERRY VALLEY/ ROCHDALE WATER DISTRICT,MA2151001,3696,SW,0,0,0,0.0044,,1,70,B,42.1997,-71.9069,0,,,,0,0,false,0
01543,Rutland,MA,RUTLAND WATER DEPARTMENT,MA2257000,5605,SW,20,14,7,0.0031,,1,37,F,42.3762,-71.949,1,HAA6Br,,,6,4,true,0
01545,Shrewsbury,MA,SHREWSBURY WATER DEPARTMENT,MA2271000,38325,GW,0,0,0,0.0012,,1,65,C,42.2848,-71.7205,0,,,,1,0,true,0
01546,Shrewsbury,MA,SHREWSBURY WATER DEPARTMENT,MA2271000,38325,GW,0,0,0,0.0012,,1,66,C,42.3648,-71.8969,0,,,,1,0,true,0
01550,Southbridge,MA,SOUTHBRIDGE WATER DEPARTMENT,MA2278000,19180,SW,0,0,0,0.001,,1,65,C,42.075,-72.0353,0,,,,0,0,false,0
01560,South Grafton,MA,SOUTH GRAFTON WATER DISTRICT,MA2110001,3262,SW,6,0,2,0.0016,,1,64,C,42.176,-71.6927,0,,,,7,0,true,0
01562,Spencer,MA,SPENCER WATER DEPARTMENT,MA2280000,7037,GW,7,0,0,0.0016,,1,67,C,42.2441,-71.9906,0,,,,8,0,true,0
01564,Sterling,MA,STERLING WATER DEPARTMENT,MA2282000,6754,GW,8,1,7,0.008,,1,62,C,42.4354,-71.7752,1,Stage 1 DBP Rule,,,3,1,true,0
01566,Sturbridge,MA,STURBRIDGE WATER DEPARTMENT,MA2287000,4567,SW,2,0,0,0.0029,,1,69,C,42.1126,-72.0842,0,,,,5,0,true,0
01568,Upton,MA,UPTON DPW WATER/WASTEWATER DIVISION,MA2303000,4420,GW,128,0,117,0.0012,,1,56,C,42.1756,-71.6032,0,,,,9,0,true,0
01569,Uxbridge,MA,"UXBRIDGE DPW,  WATER DIVISION",MA2304000,11525,GW,0,0,0,0.0025,,1,65,C,42.0744,-71.6329,0,,,,0,0,false,0
01570,Webster,MA,WEBSTER WATER DEPARTMENT,MA2316000,17776,GW,4,0,0,0.0033,,1,68,C,42.0521,-71.8486,0,,,,5,0,true,0
01571,Dudley,MA,DUDLEY WATER DEPARTMENT,MA2080000,5515,GW,4,0,0,0.0029,,1,68,C,42.0489,-71.8932,0,,,,5,0,true,0
01580,Westborough,MA,WESTBOROUGH WATER DEPARTMENT,MA2328000,21567,SW,0,0,0,0.0018,,1,66,C,42.26,-71.61,0,,,,9,0,true,0
01581,Westborough,MA,WESTBOROUGH WATER DEPARTMENT,MA2328000,21567,SW,0,0,0,0.0018,,1,65,C,42.2679,-71.6176,0,,,,9,0,true,0
01582,Westborough,MA,WESTBOROUGH WATER DEPARTMENT,MA2328000,21567,SW,0,0,0,0.0018,,1,66,C,42.26,-71.61,0,,,,9,0,true,0
01583,West Boylston,MA,WEST BOYLSTON WATER DISTRICT,MA2321000,7132,SW,15,0,9,0.0014,,1,56,C,42.3584,-71.7838,0,,,,3,0,true,0
01585,West Brookfield,MA,WEST BROOKFIELD WATER DEPARTMENT,MA2323000,2477,GW,0,0,0,0.009,,1,60,C,42.2441,-72.1511,0,,,,4,0,true,0
01588,Whitinsville,MA,WHITINSVILLE WATER COMPANY,MA2216000,7933,SW,6,0,0,0.0019,,1,67,C,42.1153,-71.6644,0,,,,7,0,true,0
01590,Sutton,MA,WILKINSONVILLE WATER DISTRICT,MA2290014,2773,GW,3,0,0,0.001,,1,69,C,42.1266,-71.7552,0,,,,7,0,true,0
01601,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,69,C,42.2626,-71.8023,0,,8,0,10,0,true,2
01602,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,64,C,42.2703,-71.8417,0,,8,0,10,0,true,2
01603,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,64,C,42.245,-71.838,0,,8,0,10,0,true,2
01604,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,64,C,42.2541,-71.7746,0,,8,0,10,0,true,2
01605,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,64,C,42.2894,-71.7888,0,,8,0,10,0,true,2
01606,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,64,C,42.311,-71.7958,0,,8,0,10,0,true,2
01607,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,69,C,42.2303,-71.7938,0,,8,0,10,0,true,2
01608,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,64,C,42.2624,-71.8003,0,,8,0,10,0,true,2
01609,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,69,C,42.2826,-71.8277,0,,8,0,10,0,true,2
01610,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,59,C,42.2492,-71.8108,0,,8,0,10,0,true,2
01611,Cherry Valley,MA,STAFFORDSHIRE COUNTRY ESTATES,MA2151009,140,GW,10,0,6,0.002,,1,52,D,42.2373,-71.875,0,,,,10,0,true,0
01612,Paxton,MA,PAXTON WATER DEPARTMENT,MA2228000,4300,SW,0,0,0,0.003,,1,66,C,42.3066,-71.9202,0,,,,0,0,false,0
01613,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,69,C,42.2933,-71.802,0,,8,0,10,0,true,2
01614,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,65,C,42.2626,-71.8023,0,,8,0,10,0,true,2
01615,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,65,C,42.2626,-71.8023,0,,8,0,10,0,true,2
01653,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,65,C,42.3648,-71.8969,0,,8,0,10,0,true,2
01654,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,65,C,42.26,-71.8,0,,8,0,10,0,true,2
01655,Worcester,MA,"WORCESTER DPWP, WATER SUPPLY DIVISION",MA2348000,206518,SW,2,0,0,0.002,3.98,1,65,C,42.3648,-71.8969,0,,8,0,10,0,true,2
01701,Framingham,MA,FRAMINGHAM WATER DEPT. (MWRA),MA3100000,72362,SW,0,0,0,0.0016,,1,60,C,42.3007,-71.4255,0,,1,0,0,0,false,0
01702,Framingham,MA,FRAMINGHAM WATER DEPT. (MWRA),MA3100000,72362,SW,0,0,0,0.0016,,1,60,C,42.2822,-71.4339,0,,1,0,0,0,false,0
01703,Framingham,MA,FRAMINGHAM WATER DEPT. (MWRA),MA3100000,72362,SW,0,0,0,0.0016,,1,70,B,42.4464,-71.4594,0,,1,0,0,0,false,0
01704,Framingham,MA,FRAMINGHAM WATER DEPT. (MWRA),MA3100000,72362,SW,0,0,0,0.0016,,1,66,C,42.4464,-71.4594,0,,1,0,0,0,false,0
01705,Framingham,MA,FRAMINGHAM WATER DEPT. (MWRA),MA3100000,72362,SW,0,0,0,0.0016,,1,70,B,42.4464,-71.4594,0,,1,0,0,0,false,0
01719,Boxborough,MA,APPLEWOOD COMMUNITY CORPORATION,MA2037013,500,GW,23,1,10,0.0041,,1,65,C,42.4884,-71.5178,1,Consumer Confidence Report Rule,,,10,1,true,2
01720,Acton,MA,ACTON WATER SUPPLY DISTRICT,MA2002000,20780,SW,2,0,0,0.0036,,1,64,C,42.4751,-71.4483,0,,,,9,0,true,0
01721,Ashland,MA,ASHLAND WATER AND SEWER DEPT.,MA3014000,18832,GW,1,0,1,0.0016,,1,63,C,42.2539,-71.4583,0,,,,1,0,true,0
01730,Bedford,MA,BEDFORD WATER DEPT.,MA3023000,14394,SW,2,1,1,0.004,,1,59,C,42.4843,-71.2768,1,Consumer Confidence Report Rule,,,10,2,true,2
01740,Bolton,MA,REGENCY AT BOLTON CONDOMINIUMS,MA2034030,148,GW,0,0,0,0.005,,1,70,B,42.4365,-71.6076,0,,,,10,0,true,2
01741,Carlisle,MA,WOODWARD VILLAGE,MA3051023,54,GW,0,0,0,0.0001,,1,70,B,42.5286,-71.3519,0,,,,0,0,false,0
01742,Concord,MA,CONCORD WATER DEPT,MA3067000,18788,SW,1,1,1,0.0051,,1,56,C,42.4567,-71.3747,1,Contaminant 1011,,,2,1,true,0
01746,Holliston,MA,HOLLISTON WATER DEPARTMENT,MA2136000,15713,GW,7,0,2,0.0029,,1,59,C,42.2026,-71.4361,0,,,,7,0,true,0
01747,Hopedale,MA,HOPEDALE WATER DEPARTMENT,MA2138000,6017,SW,0,0,0,0.0026,,1,70,B,42.1268,-71.5376,0,,,,0,0,false,0
01748,Hopkinton,MA,HOPKINTON WATER DEPARTMENT,MA2139000,12586,GW,4,0,1,0.005,1.52,1,67,C,42.219,-71.5302,0,,,,10,1,true,3
01749,Hudson,MA,HUDSON WATER SUPPLY,MA2141000,20032,SW,359,0,128,0.005,,1,51,D,42.3918,-71.5609,0,,,,10,0,true,0
01752,Marlborough,MA,MARLBOROUGH DPW  WATER DIV. (MWRA),MA2170000,41799,SW,0,0,0,0.016,,1,40,D,42.3509,-71.5434,0,,,,4,0,true,0
01754,Maynard,MA,"MAYNARD DPW, WATER DIVISION",MA2174000,10401,GW,2,0,0,0.0082,,1,61,C,42.4321,-71.455,0,,,,4,0,true,0
01756,Mendon,MA,MENDON WATER DEPARTMENT,MA2179000,470,SW,0,0,0,0.003,,1,66,C,42.0967,-71.5499,0,,,,4,0,true,0
01757,Milford,MA,MILFORD WATER DEPARTMENT,MA2185000,30379,SW,7,4,4,0.015,,1,24,F,42.1511,-71.5274,1,Haloacetic Acids (HAA5),,,6,2,true,0
01760,Natick,MA,NATICK WATER AND SEWER DIVISION,MA3198000,37006,GW,1,0,1,0.0024,,1,58,C,42.2875,-71.3574,0,,,,3,0,true,1
01770,Sherborn,MA,FIELDS AT SHERBORN CONDO TRUST,MA3269032,110,GW,2,0,2,0.0065,1.51,1,62,C,42.2331,-71.3787,0,,,,2,0,true,0
01772,Southborough,MA,SOUTHBOROUGH DPW WATER DIVISION (MWRA),MA2277000,10514,SW,0,0,0,0.00195,,1,70,B,42.2939,-71.532,0,,,,1,0,true,0
01773,Lincoln,MA,LINCOLN WATER DEPT,MA3157000,5593,SW,1,0,1,0.002,,1,63,C,42.4217,-71.3137,0,,,,1,0,true,0
01775,Stow,MA,VILLAGES AT STOW,MA2286024,300,GW,118,0,38,0.0011,,1,56,C,42.4308,-71.515,0,,,,10,0,true,1
01776,Sudbury,MA,SUDBURY WATER DISTRICT,MA3288000,18416,GW,1,0,1,0.0097,,1,51,D,42.3837,-71.4282,0,,,,3,0,true,0
01778,Wayland,MA,WAYLAND WATER DEPARTMENT,MA3315000,13196,GW,1,0,1,0.005,,1,63,C,42.3486,-71.3588,0,,,,4,0,true,0
01801,Woburn,MA,WOBURN WATER DEPT.,MA3347000,40876,SW,2,0,2,0.00128,,1,56,C,42.4829,-71.1574,0,,,,1,0,true,0
01803,Burlington,MA,BURLINGTON WATER DEPT,MA3048000,26680,SW,12,0,12,0.002,,1,51,D,42.5089,-71.2004,0,,,,3,0,true,1
01805,Burlington,MA,BURLINGTON WATER DEPT,MA3048000,26680,SW,12,0,12,0.002,,1,48,D,42.5048,-71.1956,0,,,,3,0,true,1
01807,Woburn,MA,WOBURN WATER DEPT.,MA3347000,40876,SW,2,0,2,0.00128,,1,62,C,42.48,-71.15,0,,,,1,0,true,0
01808,Woburn,MA,WOBURN WATER DEPT.,MA3347000,40876,SW,2,0,2,0.00128,,1,62,C,42.5,-71.12,0,,,,1,0,true,0
01810,Andover,MA,ANDOVER WATER DEPT,MA3009000,36569,SW,9,3,9,0.0043,,1,43,D,42.6496,-71.1565,1,Stage 1 DBP Rule,,,2,2,true,0
01812,Andover,MA,ANDOVER WATER DEPT,MA3009000,36569,SW,9,3,9,0.0043,,1,51,D,42.6472,-71.1842,1,Stage 1 DBP Rule,,,2,2,true,0
01813,Woburn,MA,WOBURN WATER DEPT.,MA3347000,40876,SW,2,0,2,0.00128,,1,62,C,42.4793,-71.1523,0,,,,1,0,true,0
01815,Woburn,MA,WOBURN WATER DEPT.,MA3347000,40876,SW,2,0,2,0.00128,,1,62,C,42.4793,-71.1523,0,,,,1,0,true,0
01821,Billerica,MA,BILLERICA WATER WORKS,MA3031000,42119,SW,7,7,6,0.0024,,1,30,F,42.5519,-71.2518,1,Contaminant 1011,,,6,3,true,0
01822,Billerica,MA,BILLERICA WATER WORKS,MA3031000,42119,SW,7,7,6,0.0024,,1,35,F,42.5584,-71.2689,1,Contaminant 1011,,,6,3,true,0
01824,Chelmsford,MA,CHELMSFORD WATER DISTRICT,MA3056000,28750,GW,1,0,1,0.0024,,1,63,C,42.5911,-71.3556,0,,,,1,0,true,0
01826,Dracut,MA,DRACUT WATER SUPPLY DISTRICT,MA3079000,25789,SW,2,0,2,0.0016,,1,61,C,42.6764,-71.3186,0,,,,3,0,true,0
01827,Dunstable,MA,DUNSTABLE WATER DEPARTMENT,MA2081000,337,GW,0,0,0,0.0017,,1,66,C,42.6739,-71.4952,0,,,,4,0,true,1
01830,Haverhill,MA,HAVERHILL WATER DEPT,MA3128000,63235,SW,38,0,38,0.002,,1,46,D,42.7856,-71.0721,0,,0,0,1,0,true,0
01831,Haverhill,MA,HAVERHILL WATER DEPT,MA3128000,63235,SW,38,0,38,0.002,,1,56,C,42.7711,-71.1221,0,,0,0,1,0,true,0
01832,Haverhill,MA,HAVERHILL WATER DEPT,MA3128000,63235,SW,38,0,38,0.002,,1,51,D,42.7792,-71.1095,0,,0,0,1,0,true,0
01833,Georgetown,MA,GEORGETOWN WATER DEPARTMENT,MA3105000,8766,GW,2,0,2,0.006,,1,59,C,42.7281,-70.9822,0,,,,2,0,true,0
01834,Groveland,MA,GROVELAND WATER DEPARTMENT,MA3116000,6743,GW,0,0,0,0.0023,,1,65,C,42.753,-71.027,0,,,,0,0,false,0
01835,Haverhill,MA,HAVERHILL WATER DEPT,MA3128000,63235,SW,38,0,38,0.002,,1,51,D,42.7528,-71.0843,0,,0,0,1,0,true,0
01840,Lawrence,MA,LAWRENCE WATER WORKS,MA3149000,88877,SW,0,0,0,0.002,,1,65,C,42.708,-71.1638,0,,0,0,1,0,true,0
01841,Lawrence,MA,LAWRENCE WATER WORKS,MA3149000,88877,SW,0,0,0,0.002,,1,55,C,42.7115,-71.167,0,,0,0,1,0,true,0
01842,Lawrence,MA,LAWRENCE WATER WORKS,MA3149000,88877,SW,0,0,0,0.002,,1,70,B,42.707,-71.1631,0,,0,0,1,0,true,0
01843,Lawrence,MA,LAWRENCE WATER WORKS,MA3149000,88877,SW,0,0,0,0.002,,1,60,C,42.6911,-71.1605,0,,0,0,1,0,true,0
01844,Methuen,MA,METHUEN WATER DEPT,MA3181000,53059,SW,1,0,1,0.001,,1,58,C,42.728,-71.181,0,,1,0,1,0,true,0
01845,North Andover,MA,NORTH ANDOVER WATER DEPT,MA3210000,30915,SW,0,0,0,0.0027,,1,60,C,42.6826,-71.109,0,,,,0,0,false,0
01850,Lowell,MA,LOWELL REGIONAL WATER UTILITY,MA3160000,115000,SW,1,0,1,0.0011,,1,68,C,42.656,-71.3051,0,,0,0,1,0,true,0
01851,Lowell,MA,LOWELL REGIONAL WATER UTILITY,MA3160000,115000,SW,1,0,1,0.0011,,1,58,C,42.6315,-71.3329,0,,0,0,1,0,true,0
01852,Lowell,MA,LOWELL REGIONAL WATER UTILITY,MA3160000,115000,SW,1,0,1,0.0011,,1,63,C,42.6344,-71.2983,0,,0,0,1,0,true,0
01853,Lowell,MA,LOWELL REGIONAL WATER UTILITY,MA3160000,115000,SW,1,0,1,0.0011,,1,64,C,42.6334,-71.3162,0,,0,0,1,0,true,0
01854,Lowell,MA,LOWELL REGIONAL WATER UTILITY,MA3160000,115000,SW,1,0,1,0.0011,,1,58,C,42.6493,-71.3355,0,,0,0,1,0,true,0
01860,Merrimac,MA,MERRIMAC WATER DEPARTMENT,MA3180000,7193,GW,1,0,1,0.0044,,1,68,C,42.8346,-71.0047,0,,,,1,0,true,0
01863,North Chelmsford,MA,NORTH CHELMSFORD WATER DIST,MA3056002,7498,GW,1,0,1,0.0035,,1,58,C,42.6347,-71.3908,0,,,,1,0,true,0
01864,North Reading,MA,NORTH READING WATER DEPT.,MA3213000,16054,SW,0,0,0,0.0017,,1,60,C,42.5819,-71.0947,0,,,,0,0,false,0
01867,Reading,MA,READING WATER DEPARTMENT (MWRA),MA3246000,27358,SW,4,0,4,0.00831,,1,49,D,42.528,-71.109,0,,,,1,0,true,0
01876,Tewksbury,MA,TEWKSBURY WATER DEPARTMENT,MA3295000,31342,SW,9,4,5,0.002,,1,56,C,42.6028,-71.2232,1,Haloacetic Acids (HAA5),,,8,2,true,1
01880,Wakefield,MA,WAKEFIELD WATER DEPT,MA3305000,27090,SW,1,0,1,0.006,,1,56,C,42.5009,-71.0685,0,,,,1,0,true,0
01886,Westford,MA,WESTFORD WATER DEPARTMENT,MA3330000,18680,SW,1,0,0,0.003,1.41,1,65,C,42.5864,-71.4401,0,,,,5,0,true,0
01887,Wilmington,MA,WILMINGTON WATER DEPT,MA3342000,22481,SW,4,4,0,0.0036,,1,61,C,42.5581,-71.1723,1,Consumer Confidence Report Rule,,,2,1,true,2
01888,Woburn,MA,WOBURN WATER DEPT.,MA3347000,40876,SW,2,0,2,0.00128,,1,66,C,42.4793,-71.1523,0,,,,1,0,true,0
01889,North Reading,MA,NORTH READING WATER DEPT.,MA3213000,16054,SW,0,0,0,0.0017,,1,66,C,42.5716,-71.1096,0,,,,0,0,false,0
01890,Winchester,MA,WINCHESTER WATER DEPT,MA3344000,22970,SW,0,0,0,0.007,,1,55,C,42.453,-71.1441,0,,,,0,0,false,0
01899,Andover,MA,ANDOVER WATER DEPT,MA3009000,36569,SW,9,3,9,0.0043,,1,51,D,42.6584,-71.137,1,Stage 1 DBP Rule,,,2,2,true,0
01901,Lynn,MA,LYNN WATER AND SEWER COMM,MA3163000,101253,SW,0,0,0,0.0024,,1,65,C,42.4612,-70.9467,0,,1,0,0,0,false,0
01902,Lynn,MA,LYNN WATER AND SEWER COMM,MA3163000,101253,SW,0,0,0,0.0024,,1,60,C,42.4698,-70.942,0,,1,0,0,0,false,0
01903,Lynn,MA,LYNN WATER AND SEWER COMM,MA3163000,101253,SW,0,0,0,0.0024,,1,70,B,42.4668,-70.9495,0,,1,0,0,0,false,0
01904,Lynn,MA,LYNN WATER AND SEWER COMM,MA3163000,101253,SW,0,0,0,0.0024,,1,65,C,42.4889,-70.9647,0,,1,0,0,0,false,0
01905,Lynn,MA,LYNN WATER AND SEWER COMM,MA3163000,101253,SW,0,0,0,0.0024,,1,60,C,42.4694,-70.9728,0,,1,0,0,0,false,0
01906,Saugus,MA,SAUGUS WATER DEPT. (MWRA),MA3262000,27082,SW,0,0,0,0.00132,,1,55,C,42.4633,-71.0111,0,,,,0,0,false,0
01907,Swampscott,MA,SWAMPSCOTT WATER DEPT. (MWRA),MA3291000,15175,SW,0,0,0,0.00218,,1,55,C,42.4746,-70.9098,0,,,,0,0,false,0
01908,Nahant,MA,NAHANT WATER DEPT. (MWRA),MA3196000,3334,SW,1,0,1,0.00236,,1,53,D,42.4261,-70.9277,0,,,,1,0,true,0
01910,Lynn,MA,LYNN WATER AND SEWER COMM,MA3163000,101253,SW,0,0,0,0.0024,,1,66,C,42.4548,-70.9747,0,,1,0,0,0,false,0
01913,Amesbury,MA,AMESBURY DPW  WATER DIV.,MA3007000,17366,SW,1,0,1,0.0012,,1,58,C,42.8559,-70.9367,0,,,,1,0,true,0
01915,Beverly,MA,SALEM AND BEVERLY WATER SUPPLY BOARD,MA3030001,90330,SW,1,0,1,0.0017,,1,58,C,42.5608,-70.8759,0,,0,0,1,0,true,0
01921,Boxford,MA,"ANDREWS FARM WATER CO.,INC.",MA3038020,150,GW,37,4,35,0.00155,,1,49,D,42.6797,-71.0114,3,"Consumer Confidence Report Rule;Stage 2 DBP Rule;Chlorine residual",,,10,4,true,2
01922,Byfield,MA,BYFIELD WATER DISTRICT,MA3205001,2228,GW,0,0,0,,,1,62,C,42.7568,-70.9351,0,,,,1,0,false,0
01923,Danvers,MA,DANVERS WATER DEPT.,MA3071000,28087,SW,1,0,1,0.0047,,1,63,C,42.5694,-70.9425,0,,,,1,0,true,0
01929,Essex,MA,ESSEX WATER DEPT.,MA3092000,3675,GW,0,0,0,0.0023,,1,60,C,42.6286,-70.7828,0,,,,0,0,false,0
01930,Gloucester,MA,GLOUCESTER PUBLIC UTILITY DIVISION,MA3107000,37440,SW,0,0,0,0.003,,1,55,C,42.6208,-70.6721,0,,,,1,0,true,0
01931,Gloucester,MA,GLOUCESTER PUBLIC UTILITY DIVISION,MA3107000,37440,SW,0,0,0,0.003,,1,70,B,42.6159,-70.662,0,,,,1,0,true,0
01936,Hamilton,MA,HAMILTON WATER DEPT,MA3119000,7377,GW,0,0,0,0.0027,,1,70,B,42.6354,-70.8791,0,,,,1,0,true,0
01938,Ipswich,MA,IPSWICH DPU  WATER DEPT,MA3144000,13090,SW,3,0,3,0.005,,1,59,C,42.6809,-70.8494,0,,,,2,0,true,0
01940,Lynnfield,MA,LYNNFIELD CENTER WATER DISTRICT,MA3164000,8569,GW,3,0,3,0.005,,1,59,C,42.5327,-71.0339,0,,,,4,0,true,0
01944,Manchester,MA,MANCHESTER BY THE SEA DPW,MA3166000,5170,SW,0,0,0,0.002,,1,60,C,42.5796,-70.7674,0,,,,0,0,false,0
01945,Marblehead,MA,MARBLEHEAD WATER DEPT. (MWRA),MA3168000,20441,SW,0,0,0,0.0026,,1,55,C,42.4984,-70.8653,0,,,,0,0,false,0
01949,Middleton,MA,DANVERS WATER DEPT.,MA3071000,28087,SW,5,0,5,0.0047,,1,55,C,42.5942,-71.013,0,,,,3,0,true,0
01950,Newburyport,MA,NEWBURYPORT WATER DEPARTMENT,MA3206000,20335,SW,1,0,1,,,1,45,D,42.813,-70.8847,0,,,,3,0,true,0
01951,Newbury,MA,BYFIELD WATER DISTRICT,MA3205001,2228,GW,0,0,0,,,1,52,D,42.7835,-70.8474,0,,,,1,0,false,0
01952,Salisbury,MA,SALISBURY WATER DIVISION,MA3259000,20000,GW,2,0,2,0.0026,,1,51,D,42.8507,-70.8588,0,,,,3,0,true,0
01960,Peabody,MA,PEABODY WATER DEPT.,MA3229000,54481,SW,0,0,0,0.00418,,1,55,C,42.5326,-70.9612,0,,0,0,0,0,false,0
01961,Peabody,MA,PEABODY WATER DEPT.,MA3229000,54481,SW,0,0,0,0.00418,,1,66,C,42.6354,-70.8791,0,,0,0,0,0,false,0
01966,Rockport,MA,ROCKPORT WATER DEPT,MA3252000,10000,SW,0,0,0,0.002,,1,55,C,42.658,-70.6194,0,,,,0,0,false,0
01969,Rowley,MA,ROWLEY WATER DEPARTMENT,MA3254000,6283,GW,1,0,1,0.0014,,1,68,C,42.7138,-70.907,0,,,,1,0,true,0
01970,Salem,MA,SALEM WATER DEPARTMENT,MA3258000,44480,SW,0,0,0,0.001,,1,60,C,42.5151,-70.9003,0,,,,0,0,false,0
01971,Salem,MA,SALEM WATER DEPARTMENT,MA3258000,44480,SW,0,0,0,0.001,,1,66,C,42.6354,-70.8791,0,,,,0,0,false,0
01983,Topsfield,MA,TOPSFIELD WATER DEPARTMENT,MA3298000,5435,GW,1,0,1,0.0031,,1,63,C,42.6415,-70.9488,0,,,,1,0,true,0
01984,Wenham,MA,WENHAM WATER DEPT.,MA3320000,3942,GW,0,0,0,0.0038,,1,70,B,42.6017,-70.8786,0,,,,0,0,false,0
01985,West Newbury,MA,WEST NEWBURY WATER DEPARTMENT,MA3324000,3080,SW,0,0,0,0.003,,1,70,B,42.7949,-70.9778,0,,,,0,0,false,0
02019,Bellingham,MA,BELLINGHAM DPW WATER  SEWER DIVISION,MA2025000,16061,GW,6,4,2,0.0036,,2,74,B,42.0746,-71.4768,1,Haloacetic Acids (HAA5),,,5,4,true,0
02021,Canton,MA,CANTON WATER DEPT,MA4050000,22453,SW,1,0,1,0.0015,,2,76,B,42.1645,-71.1355,0,,,,1,0,true,0
02025,Cohasset,MA,COHASSET WATER DEPT,MA4065000,7555,SW,3,0,2,0.002,,2,69,C,42.2395,-70.8128,0,,,,3,0,true,0
02026,Dedham,MA,DEDHAM WESTWOOD WATER DIST.,MA3073000,41630,SW,1,1,0,0.002,,2,72,B,42.2437,-71.1637,1,Haloacetic Acids (HAA5),,,3,1,true,0
02027,Dedham,MA,DEDHAM WESTWOOD WATER DIST.,MA3073000,41630,SW,1,1,0,0.002,,2,82,B,42.18,-71.0892,1,Haloacetic Acids (HAA5),,,3,1,true,0
02030,Dover,MA,AQUARION WATER COMPANY (DOVER),MA3078006,1922,GW,5,0,5,0.005,,2,68,C,42.2362,-71.2854,0,,,,10,1,true,3
