zip,ccr_available,ccr_year,ccr_system_name,ccr_pwsid,ccr_contaminant_count,ccr_violations,ccr_source_type,ccr_lead_90th_ppb,ccr_copper_90th_ppb,ccr_top_contaminants
35613,True,2024,LIMESTONE COUNTY WATER AND SEWER AUTH.,AL0000833,0,0,Surface Water,,,
35614,True,2024,LIMESTONE COUNTY WATER AND SEWER AUTH.,AL0000833,0,0,Surface Water,,,
35630,True,2024,"FLORENCE, WATER DEPARTMENT, CITY OF",AL0000783,0,0,Surface Water,,,
35631,True,2024,"FLORENCE, WATER DEPARTMENT, CITY OF",AL0000783,0,0,Surface Water,,,
35632,True,2024,"FLORENCE, WATER DEPARTMENT, CITY OF",AL0000783,0,0,Surface Water,,,
35633,True,2024,"FLORENCE, WATER DEPARTMENT, CITY OF",AL0000783,0,0,Surface Water,,,
35634,True,2024,"FLORENCE, WATER DEPARTMENT, CITY OF",AL0000783,0,0,Surface Water,,,
35699,True,2024,"DECATUR, MUNICIPAL UTILITIES BOARD OF",AL0001084,1,0,Surface Water,,,
35749,True,2024,HARVEST-MONROVIA WATER SYSTEM,AL0000878,1,0,Ground Water Under Influence,,,
35756,True,2024,"MADISON, THE W & WW BOARD OF THE CITY OF",AL0000885,0,0,Surface Water,,,
35757,True,2024,"MADISON, THE W & WW BOARD OF THE CITY OF",AL0000885,0,0,Surface Water,,,
35758,True,2024,"MADISON, THE W & WW BOARD OF THE CITY OF",AL0000885,0,0,Surface Water,,,
35801,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35802,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35803,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35804,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35805,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35806,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35807,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35808,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35809,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35810,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35811,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35812,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35813,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35814,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35815,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35816,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35824,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35893,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35894,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35895,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35896,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35897,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35898,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35899,True,2023,Huntsville Utilities,AL0000882,2,0,"Surface water from Tennessee River and Guntersville Lake; Groundwater from limestone aquifers (Lincoln and Dallas Well Treatment Plant, Williams Well); purchased water from Limestone County Water Authority's Turner Water Treatment Plant",,,
35967,True,2024,"NORTHEAST ALABAMA WATER, SEWER, AND FPD",AL0001422,0,0,Surface Water,,,
35968,True,2024,"NORTHEAST ALABAMA WATER, SEWER, AND FPD",AL0001422,0,0,Surface Water,,,
36066,True,2024,"PRATTVILLE, THE WW BOARD OF THE CITY OF",AL0000017,0,0,Surface Water (Purchased),,,
36067,True,2024,"PRATTVILLE, THE WW BOARD OF THE CITY OF",AL0000017,0,0,Surface Water (Purchased),,,
36068,True,2024,"PRATTVILLE, THE WW BOARD OF THE CITY OF",AL0000017,0,0,Surface Water (Purchased),,,
36101,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36102,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36103,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36104,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36105,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36106,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36107,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36108,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36109,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36110,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36111,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36112,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36113,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36114,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36115,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36116,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36117,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36118,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36119,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36120,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36121,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36123,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36124,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36125,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36130,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36131,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36132,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36133,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36134,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36135,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36140,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36141,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36142,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36177,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36191,True,2024,MONTGOMERY (WW&SSB OF THE CITY OF),AL0001070,0,0,Surface Water,,,
36201,True,2024,"ANNISTON ALABAMA, THE WWSB OF THE CITY O",AL0000133,1,0,Surface Water,,,
36202,True,2024,"ANNISTON ALABAMA, THE WWSB OF THE CITY O",AL0000133,1,0,Surface Water,,,
36204,True,2024,"ANNISTON ALABAMA, THE WWSB OF THE CITY O",AL0000133,1,0,Surface Water,,,
36205,True,2024,"ANNISTON ALABAMA, THE WWSB OF THE CITY O",AL0000133,1,0,Surface Water,,,
36206,True,2024,"ANNISTON ALABAMA, THE WWSB OF THE CITY O",AL0000133,1,0,Surface Water,,,
36207,True,2024,"ANNISTON ALABAMA, THE WWSB OF THE CITY O",AL0000133,1,0,Surface Water,,,
36210,True,2024,"ANNISTON ALABAMA, THE WWSB OF THE CITY O",AL0000133,1,0,Surface Water,,,
36301,True,2024,"DOTHAN UTILITIES, CITY OF",AL0000681,1,0,Ground Water,3.2,,
36302,True,2024,"DOTHAN UTILITIES, CITY OF",AL0000681,1,0,Ground Water,3.2,,
36303,True,2024,"DOTHAN UTILITIES, CITY OF",AL0000681,1,0,Ground Water,3.2,,
36304,True,2024,"DOTHAN UTILITIES, CITY OF",AL0000681,1,0,Ground Water,3.2,,
36305,True,2024,"DOTHAN UTILITIES, CITY OF",AL0000681,1,0,Ground Water,3.2,,
36330,True,2024,ENTERPRISE WATER WORKS,AL0000296,1,0,Ground Water,1,,
36331,True,2024,ENTERPRISE WATER WORKS,AL0000296,1,0,Ground Water,1,,
36532,True,2024,"FAIRHOPE, CITY OF",AL0000035,1,0,Ground Water,1.4,,
36533,True,2024,"FAIRHOPE, CITY OF",AL0000035,1,0,Ground Water,1.4,,
36535,True,2024,"FOLEY, UTILITIES BOARD OF THE CITY OF",AL0000036,1,0,Ground Water,5,,
36536,True,2024,"FOLEY, UTILITIES BOARD OF THE CITY OF",AL0000036,1,0,Ground Water,5,,
36601,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36602,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36603,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36604,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36605,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36606,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36607,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36608,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36609,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36610,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36611,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36612,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36615,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36616,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36617,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36618,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36619,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36625,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36628,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36630,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36633,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36640,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36641,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36644,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36652,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36660,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36663,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36670,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36671,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36675,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36685,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
36688,True,2025,"MOBILE, BD. OF W&S COMM. OF THE CITY OF",AL0001005,6,1,Surface Water and Ground Water,6.8,0.037,Chlorite (1 ppm); Trihalomethane (TTHM) (66.858 ppb); Haloacetic Acid HAA5 (34.56 ppb); Combined Radium (6 pCi/L*)
